Context Note (not to translate),Speaker,English,Translation,File name,Line number
,Alphonse,Tell you about myself?,Niri buruz hitz egiteko?,Bonfire/Tropos/adventDestroyed,377
,Alphonse,What do you want to know?,Zer jakin nahi duzu?,Bonfire/Tropos/adventDestroyed,377
,Mechanic,"I don't know,<20> anything?","Ez dakit ba,<20> edozer?",Bonfire/Tropos/adventDestroyed,383
,Alphonse,Well<20>.<20>.<20>.,Ikustagun<20>.<20>.<20>.,Bonfire/Tropos/adventDestroyed,388
,Alphonse,I've always wanted to be a dramatic actor.,Betidanik antzezle dramatiko izan nahi izan dut.,Bonfire/Tropos/adventDestroyed,401
,Alphonse,I wanted to awe the world's finest from a stage!,Munduko eliteak harritu nahi nituen eszenatoki gainetik!,Bonfire/Tropos/adventDestroyed,401
,Alphonse,"Under Molstrom, I wasn't allowed to...","Molstromen agintepean, ez zidaten uzten...",Bonfire/Tropos/adventDestroyed,401
,Alphonse,"But when we have saved the world from the<nl>pirate threat, I hope to pursue that calling!","Baina mundua piraten mehatxutik libratzen dugunean,<nl>bokazio horri jarraitzeko asmoa daukat!",Bonfire/Tropos/adventDestroyed,401
,Mechanic,"Huh, that's surprising.","Hara, hau bai dela ezustekoa.",Bonfire/Tropos/adventDestroyed,413
,Mechanic,"You were created as a servant for the owls, weren't you?","Hontzak zerbitzatzeko sortu zintuzten, ezta?",Bonfire/Tropos/adventDestroyed,413
,Mechanic,Were you made<20> for acting?,Zure egitekoa<20> antzeztea zen?,Bonfire/Tropos/adventDestroyed,413
,Alphonse,Combat was never my specialty.,Borroka ez da inoiz nire espezialitatea izan.,Bonfire/Tropos/adventDestroyed,420
,Alphonse,I much prefer acting.<5>.<5>.<5> and cooking!,Askoz nahiago dut antzeztea.<5>.<5>.<5>. eta kozinatzea!,Bonfire/Tropos/adventDestroyed,420
,Alphonse,"In fact, I was made to serve<nl>in whatever manner I thought best.","Izan ere, egokien iruditzen zitzaidan<nl>erara zerbitzatzeko sortu ninduten.",Bonfire/Tropos/adventDestroyed,420
,Alphonse,Not all pirates were as fortunate as I.,Pirata guztiek ez zuten nik bezain zorte ona izan.,Bonfire/Tropos/adventDestroyed,420
,Alphonse,I'm just grateful that I found<nl>a more worthy master to serve.,Pozten nau nire zerbitzuak benetan<nl>merezi dituen maisu bat aurkitu izanak.,Bonfire/Tropos/adventDestroyed,431
,Alphonse,One who works for good.,Intentzio oneko bat.,Bonfire/Tropos/adventDestroyed,431
,Mechanic,"Good idea, <30>I'm bushed.","Ideia ona, <30>lur jota nago.",Bonfire/Tropos/adventDestroyed,450
,Mechanic,Let's continue our journey tomorrow<nl>shall we? <30>We should get some rest.,"Bihar berrekingo dugu bidaia,<nl>ados? <30>Atseden hartu behar dugu.",Bonfire/Tropos/adventDestroyed,450
,Mechanic,"So is there anything in particular<nl>you want to talk about, Otus?","Gai jakinen bati buruz<nl>hitz egin nahi duzu, Otus?",Bonfire/Tropos/geddyBackInParty,12
,Mechanic,Anything else you want to talk about?,Beste ezeri buruz hitz egin nahi?,Bonfire/Tropos/geddyBackInParty,25
,Mechanic,"Let's see, what was it that guy said this time?","Ikustagun, zer esan du tipo hark oraingoaz?",Bonfire/Tropos/geddyBackInParty,51
,Mechanic,I think it was...,Uste dut esan duela...,Bonfire/Tropos/geddyBackInParty,51
,Mechanic,The Floating Continent.,Kontinente Hegalaria.,Bonfire/Tropos/geddyBackInParty,51
,Mechanic,Greatest of the owl homes.,Hontzen aberrietan handiena.,Bonfire/Tropos/geddyBackInParty,51
,Mechanic,The machines produced here were the<nl>finest the world has ever seen.,Hemen ekoitzitako makinak<nl>munduak inoiz ikusi dituen bikainenak ziren.,Bonfire/Tropos/geddyBackInParty,51
,Mechanic,"For the first time, owl technology<nl>surpassed the capabilities of life itself.","Historian lehenengoz, hontzen teknologiak<nl>bizitzaren gaitasunak gainditu zituen.",Bonfire/Tropos/geddyBackInParty,51
,Mechanic,There seemed to be no end to the<nl>heights the owls could reach.,Bazirudien hontzen lorpenek<nl>ez zeukatela mugarik.,Bonfire/Tropos/geddyBackInParty,51
,Mechanic,"So says the book of Noctae, blah blah.","Hori dio Noctae Liburuak, tar tar tar.",Bonfire/Tropos/geddyBackInParty,51
,Alphonse,I wonder why he's telling us this.,Zergatik ari ote zaigu hori esaten.,Bonfire/Tropos/geddyBackInParty,63
,Alphonse,"If there was no end to the height the owls could<nl>reach, then why are their temples all abandoned?","Eta hontzen lorpenek ez bazuten mugarik,<nl>zergatik daude haien tenplu guztiak abandonaturik?",Bonfire/Tropos/geddyBackInParty,63
,Mechanic,"And even if he is telling the truth,<nl>why is he bragging so much about the owls?","Eta egia baldin badio ere, zergatik ari da<nl>hontzei buruz harrotasunez hitz egiten?",Bonfire/Tropos/geddyBackInParty,69
,Mechanic,And to us?,Eta zergatik diosku guri?,Bonfire/Tropos/geddyBackInParty,69
,Mechanic,It's almost like he's trying to cover something up.,Zerbait ezkutatu nahian ari dela dirudi.,Bonfire/Tropos/geddyBackInParty,69
,Mechanic,You know? Like he wants us to think<nl>that the owls were all super great.,Ezta? Hontzak izugarriak zirela<nl>pentsa dezagun nahi balu bezala.,Bonfire/Tropos/geddyBackInParty,69
,Mechanic,Makes me almost think that they weren't.,Horrek kontrakoa pentsarazten dit.,Bonfire/Tropos/geddyBackInParty,69
,Mechanic,"I mean, why would any enlightened people<nl>make giant frog and snake monsters?","Esan, zergatik sortuko lituzkete izaki ilustratuek<nl>igel erraldoi bat eta suge formako munstroak?",Bonfire/Tropos/geddyBackInParty,69
,Spiderguy,"I don't know who this guy is,<nl>but I say we grab him next time!","Ez dakit nor arraio den tipo hori,<nl>baina hurrengoan harrapatu beharra daukagu!",Bonfire/Tropos/geddyBackInParty,79
,Spiderguy,I saw a guy sometimes that the<nl>pirates would call <b>the Owlboy<b>.,"Noizean behin tipo bat elkartzen zen piratekin,<nl>haiek <b>hontz-mutil<b> deitzen zutena.",Bonfire/Tropos/geddyBackInParty,108
,Spiderguy,A small guy in a robe who was giving Molstrom advice.,"Tipo txiki bat, togarekin, Molstrom aholkatzen zuena.",Bonfire/Tropos/geddyBackInParty,108
,Spiderguy,I think the pirate guard said that<nl>he's the one who stole the Relics.,Uste dut pirata zaindariak esan zuela<nl>bera izan zela Erlikiak ostu zituena.,Bonfire/Tropos/geddyBackInParty,108
,Mechanic,"Owl boy, huh?","Hontz-mutila, e?",Bonfire/Tropos/geddyBackInParty,115
,Mechanic,I wonder if that's just a nickname or a literal description?,Ezizena soil bat ala deskribapen zuzena ote da?,Bonfire/Tropos/geddyBackInParty,115
,Alphonse,"Whoever it is, he has much to answer for.","Edonola ere, galdera asko ditu erantzuteko.",Bonfire/Tropos/geddyBackInParty,124
,Mechanic,"Well, we need to find a way up above Mesos...","Tira, Mesos baino gorago igotzeko moduren bat aurkitu behar dugu.",Bonfire/Tropos/geddyBackInParty,145
,Mechanic,"We'll just have to look<nl>for someone who knows how, I think.",Hori nola egin dakien norbaiten<nl>laguntza bilatu beharko dugu.,Bonfire/Tropos/geddyBackInParty,145
,Alphonse,At least we'll have some time.,Behintzat badugu denbora pixkat.,Bonfire/Tropos/geddyBackInParty,155
,Alphonse,Even the pirate ships will struggle to get past Mesos.,Piraten ontziek ere ez dute erraz lortuko Mesosetik gora igotzea.,Bonfire/Tropos/geddyBackInParty,155
,Alphonse,"I've never known the pirates to fail<nl>to get somewhere they wanted to go, but...","Egia da ez dagoela piratek helburutzat jarri<nl>eta lortu ez duten ezer, baina...",Bonfire/Tropos/geddyBackInParty,155
,Alphonse,It will likely take them some<nl>time to prepare their ships.,Denbora dexente beharko dute<nl>haien ontziak prestatzeko.,Bonfire/Tropos/geddyBackInParty,155
,Spiderguy,Then that means we have time to explore!,"Eta guk arakatzeko denbora dugu, ondorioz!",Bonfire/Tropos/geddyBackInParty,167
,Alphonse,"Well, it's still important to-","Tira, garrantzitsua da-",Bonfire/Tropos/geddyBackInParty,179
,Spiderguy,"I've ALWAYS wanted to explore, Otus!","BETIDANIK esploratu nahi izan dut mundua, Otus!",Bonfire/Tropos/geddyBackInParty,193
,Spiderguy,There's lots of caves and cool<nl>places in Tropos and Strato!,Leize eta leku interesgarri mordoa<nl>dago Tropos eta Straton!,Bonfire/Tropos/geddyBackInParty,198
,Spiderguy,"C'mon, we might even discover something useful!","Goazen, baliteke gauza baliagarriren bat deskubritzea!",Bonfire/Tropos/geddyBackInParty,203
,Spiderguy,"Guys, let's GO<5>O<5>O<5>O<5> EXPLO<10>O<10>O<10>O<10>-","Mutilok, G<5>O<5>A<5>Z<5>E<5>N<5> ESPLO<10>O<10>O<10>O<10>-",Bonfire/Tropos/geddyBackInParty,211
,Alphonse,"Yes, yes!","Bai, bai!",Bonfire/Tropos/geddyBackInParty,221
,Alphonse,There will indeed be time to explore.,Izango dugu denbora esploratzeko.,Bonfire/Tropos/geddyBackInParty,221
,Alphonse,In the morning.,Bihar goizean.,Bonfire/Tropos/geddyBackInParty,221
,Mechanic,"But he's right. If we explore, we might find<nl>some clues as to what's going on.","Baina arrazoi du. Pixkat arakatuz, agian,<nl>gertatzen dena ulertzeko arrastoak aurki genitzake.",Bonfire/Tropos/geddyBackInParty,232
,Mechanic,It feels like there's still a few<nl>important things we don't know about.,Iruditzen zait oraindik badela ez dakigun<nl>zerbait garrantzi handikoa.,Bonfire/Tropos/geddyBackInParty,232
,Mechanic,It looked completely abandoned...,Erabat abandonatua zirudien...,Bonfire/Tropos/geddyBackInParty,255
,Mechanic,It's tragic to see our<nl>home in such a state.,Penagarria da gure<nl>etxea horrela ikustea.,Bonfire/Tropos/geddyBackInParty,255
,Alphonse,It seems that islands have been coming<nl>loose and rising towards the sky.,Antza lur zatiak askatzen eta<nl>zerurantz igotzen hasi dira.,Bonfire/Tropos/geddyBackInParty,265
,Alphonse,It used to be that that was a rare event.,Lehen hori oso gutxitan gertatzen zen.,Bonfire/Tropos/geddyBackInParty,265
,Alphonse,With that and the threat of a pirate attack...,"Horrekin, eta piratek eraso egiteko mehatxuarekin...",Bonfire/Tropos/geddyBackInParty,265
,Alphonse,...It's no wonder that people are escaping...,...Ez nau harritzen jendeak ihes egitea...,Bonfire/Tropos/geddyBackInParty,265
,Spiderguy,"Man, <20>I hope we can help them somehow...","Motel, <20>espero dut zerbait egiterik izango dugula...",Bonfire/Tropos/geddyBackInParty,273
,Spiderguy,I am TWIG!,TWIG naiz!,Bonfire/Tropos/geddyBackInParty,308
,Spiderguy,The GREATEST SPIDER IN THE WORLD!!!,MUNDUKO ARMIARMARIK ONENA!!!,Bonfire/Tropos/geddyBackInParty,308
,Spiderguy,I was born into a...,Aitortu behar dut jaio nintzen familia...,Bonfire/Tropos/geddyBackInParty,317
,Spiderguy,...pretty<30> boring family...,...zeharo<30> aspergarria dela...,Bonfire/Tropos/geddyBackInParty,332
,Spiderguy,"But through gruelling training and<nl>effort, I have become...","Baina gogorki trebatuz eta esfortzu izugarriari esker,<nl>azkenean bilakatu naiz...",Bonfire/Tropos/geddyBackInParty,348
,Spiderguy,THE BEST!,MUNDUKO!,Bonfire/Tropos/geddyBackInParty,366
,Spiderguy,BONA FIDE!,ARMIARMARIK!,Bonfire/Tropos/geddyBackInParty,378
,Spiderguy,SPIDER!,ONENA!,Bonfire/Tropos/geddyBackInParty,390
,Alphonse,Hmm...,Mmm...,Bonfire/Tropos/geddyBackInParty,402
,Alphonse,And what does being the best spider entail?,Eta zer esan nahi du armiarmarik onena izateak?,Bonfire/Tropos/geddyBackInParty,411
,Spiderguy,.<20>.<20>.,.<20>.<20>.,Bonfire/Tropos/geddyBackInParty,416
,Spiderguy,"Come on, guys.","Tira, mutilak.",Bonfire/Tropos/geddyBackInParty,421
,Spiderguy,Everything about me is spidery.,Nire milimetro bakoitza araknidoa da.,Bonfire/Tropos/geddyBackInParty,421
,Spiderguy,And I can shoot webs and stuff!,Amaraunak-eta jaurti ditzaket!,Bonfire/Tropos/geddyBackInParty,421
,Spiderguy,Do you know anyone else who can do that?,Ezagutzen duzue hori egin dezakeen beste inor?,Bonfire/Tropos/geddyBackInParty,428
,Mechanic,How did you make the costumes?,Nondik atera duzu jantzi hori?,Bonfire/Tropos/geddyBackInParty,433
,Spiderguy,I sewed'em!,Neronek josi dut!,Bonfire/Tropos/geddyBackInParty,438
,Spiderguy,"Pretty good, right?","Ederra da, ezta?",Bonfire/Tropos/geddyBackInParty,438
,Mechanic,...,...,Bonfire/Tropos/geddyBackInParty,443
,Mechanic,You might be less of a doofus than I thought.,Agian ez zara dirudizun bezain artaburua.,Bonfire/Tropos/geddyBackInParty,448
,Spiderguy,I'm glad I can hang out with you guys!,Asko pozten nau zuekin batera egoteak!,Bonfire/Tropos/geddyBackInParty,458
,Spiderguy,"Tomorrow will be a blast, too!",Biharko eguna mundiala izango da!,Bonfire/Tropos/geddyBackInParty,458
,Spiderguy,"Yeah, we need to get some sleep!","Bai, lotara joan beharko genuke!",Bonfire/Tropos/geddyBackInParty,482
,Spiderguy,Let's explore tomorrow!,Bihar esploratuko dugu!,Bonfire/Tropos/geddyBackInParty,482
,Alphonse,Hmm... It feels a bit lonely...,Mmm...Bakardade moduko bat nabari dut...,Bonfire/Tropos/geddyIsGone,8
,Alphonse,To be here without Geddy.,Hemen Geddy gabe egotean.,Bonfire/Tropos/geddyIsGone,8
,Spiderguy,"Maybe we should hit the sack early, guys.","Akaso goiz oheratzea da onena, mutilok.",Bonfire/Tropos/geddyIsGone,14
,Spiderguy,I just feel guilty.,Errudun sentitzen naiz.,Bonfire/Tropos/geddyIsGone,14
,Alphonse,"It's not your fault, Twig.","Ez da zure errua, Twig.",Bonfire/Tropos/geddyIsGone,24
,Alphonse,"But the mood being what it is,<nl>sleeping might be best.","Baina aldarte honekin,<nl>onena lotara joatea da.",Bonfire/Tropos/geddyIsGone,24
,Alphonse,We'll have a proper conversation at another time.,Hitz egingo dugu lasai beste batean.,Bonfire/Tropos/geddyIsGone,24
,Mechanic,Anything else you want me to tell you about?,Beste zerbait kontatuko dizut?,Bonfire/Tropos/leftVellie,10
,Mechanic,"Aw man, Otus, <30>we finally got to leave Vellie!","O, motel, Otus, <30>azkenean irten gara Vellietik!",Bonfire/Tropos/leftVellie,18
,Mechanic,And you'll get to see <b>Advent<b> soon!,Laster ikusi ahalko duzu <b>Abendu<b>!,Bonfire/Tropos/leftVellie,18
,Mechanic,"Though, <15>this isn't how I imagined we'd get there.","Hala ere, <15>ez nuen uste honela joango ginenik hara.",Bonfire/Tropos/leftVellie,24
,Mechanic,"If you want to, <30>I'll tell you a little about it.","Nahi baduzu, <30>hari buruz hitz egingo dizut.",Bonfire/Tropos/leftVellie,32
,Mechanic,"I don't know much about them, to be honest.","Ez dakit askorik haiei buruz, egia esan.",Bonfire/Tropos/leftVellie,58
,Mechanic,Mostly what I've heard in rumours.,Batez ere zurrumurruak entzun ditut.,Bonfire/Tropos/leftVellie,58
,Mechanic,We had a few skirmishes against them<nl>when I was in the army in Advent.,Liskar batzuk izan genituen haiekin<nl>Abenduko armadan izan nintzen garaian.,Bonfire/Tropos/leftVellie,58
,Mechanic,"I never saw numbers like we just saw in Vellie, though.","Inoiz ez ditut Vellien beste pirata ikusi, ordea.",Bonfire/Tropos/leftVellie,58
,Mechanic,...,...,Bonfire/Tropos/leftVellie,68
,Mechanic,But the pirates I saw always retreated<nl>as soon as we fired warning shots.,Baina ikusi nituen piratek beti atzera egiten zuten<nl>abisu tiroak jaurti bezain laster.,Bonfire/Tropos/leftVellie,76
,Mechanic,I'm sure we'll be fine.,Ziur ondo izango garela.,Bonfire/Tropos/leftVellie,76
,Mechanic,"I guess you've never been there before, huh?","Suposatzen dut ez zarela inoiz bertan egon, e?",Bonfire/Tropos/leftVellie,94
,Mechanic,It's one of the oldest owl ruins that we know about.,Ezagutzen dugun hontzen hondakinik zaharrenetakoa da.,Bonfire/Tropos/leftVellie,94
,Mechanic,"Still, it's a surreal place.","Leku surrealista bat, halere.",Bonfire/Tropos/leftVellie,94
,Mechanic,And it's huge!,Eta erraldoia!,Bonfire/Tropos/leftVellie,94
,Mechanic,There must have been owls<nl>everywhere back in those days!,Bere garaian hontzez<nl>beterik egongo zen!,Bonfire/Tropos/leftVellie,94
,Mechanic,We'll have to get deep inside the<nl>temple to get to the <b>control room<b>.,Tenpluaren barrunbeetaraino joan<nl>beharko dugu <b>kontrol-gela<b>ra iristeko.,Bonfire/Tropos/leftVellie,106
,Mechanic,"It'll be tough, but we can do it.","Zaila izango da, baina egin dezakegu.",Bonfire/Tropos/leftVellie,106
,Mechanic,"Aw man. <30>I really can't wait till<nl>you get to see <b>Advent<b>, Otus!","O, motel. <30>zuk <b>Abendu<b> ezagutzeko<nl>gogo bizia dut, Otus!",Bonfire/Tropos/leftVellie,122
,Mechanic,The shops! <30>The sights! <30>The people! <nl><30>There's so much to do in Advent!,Dendak! <30>Ikuskizunak! <30>Jendea!<nl><30>Hainbeste gauza egin daitezke Abendun!,Bonfire/Tropos/leftVellie,133
,Mechanic,"And, <30>I think Asio is overreacting, <30>I mean...","Eta, <30>uste dut Asio esajeratzen ari dela, <30>esan nahi dut...",Bonfire/Tropos/leftVellie,141
,Mechanic,"All the pirates in the world couldn't get past<nl>Advent's defences, <30>even if they wanted to.","Munduko pirata guztiek batera ezingo<nl>lituzkete Abenduko defentsak garaitu,<nl><30>horretara jarrita ere.",Bonfire/Tropos/leftVellie,146
,Mechanic,"Ha<15>ha, <40>this whole situation<nl>is overblown if you ask me.","Ja<15>ja, <40>egoera guzti hau larregi puztu dute, nire ustez.",Bonfire/Tropos/leftVellie,146
,Mechanic,At least I'm happy we get to<nl>leave the village for a while.,Baina pozten naiz herria atzean<nl>utz dezakegulako tarte batez.,Bonfire/Tropos/leftVellie,162
,Mechanic,You know. <30>It kinda feels like<nl>we're on <30>an a<3>d<3>v<3>e<4>n<4>t<4>u<4>r<4>e<4>!,Badakizu. <30>Nolabait badirudi<nl><30>a<3>b<3>e<3>n<4>t<4>u<4>r<4>a<4> batean gaudela!,Bonfire/Tropos/leftVellie,174
,Mechanic,"Good idea, <30>I'm bushed.","Ideia ona, <30>lur jota nago.",Bonfire/Tropos/leftVellie,185
,Mechanic,Let's continue our journey tomorrow<nl>shall we? <30>We should get some rest.,"Gure bidaia bihar jarraituko dugu,<nl>ados? <30>Atseden hartu behar dugu.",Bonfire/Tropos/leftVellie,185
,Buccanary,You already have that on yer head!,Dagoeneko buru gainean duzu!,Buccanary/equipItem,19
,Buccanary,Silly!,Ergel hori!,Buccanary/equipItem,24
,Buccanary,Hmmm. <15>Nope. <30>Doesn't look any better than last time.,Mmmm. <15>Ez ba. <30>Ez dirudi azken alditik hobetu denik.,Buccanary/equipItem,56
,Buccanary,You already have that on yer head!,Dagoeneko buru gainean duzu!,Buccanary/equipItem,69
,Buccanary,Silly!,Ergel hori!,Buccanary/equipItem,74
,Buccanary,Adventure in style!,Abenturak estiloz!,Buccanary/equipItem,106
,Buccanary,"Huh, you're already fuzzy wuzzy!","Ei, dagoeneko iletsua zara!",Buccanary/equipItem,122
